LAT,LON
36.016201,-114.737
-27.48682,153.007729
50.852155,0.56233
45.820844,15.964593
-24.978589,31.585693
54.440058,-3.010345
43.700853,7.279944
45.753121,4.827933
47.343199,10.81869
37.775525,-122.437702
-34.409175,-58.570861
37.610695,-121.68045
30.20107,-97.978037
60.470588,22.01497
43.83354,10.291657
47.613067,-122.333364
56.942538,-3.313064
45.059941,7.632579
21.33781,-158.124547
59.325883,18.069859
45.05315,-79.291076
43.843016,10.505236
14.459666,101.357958
33.783815,-84.374946
20.790661,-156.001975
39.540785,-119.247257
26.113644,-80.106452
51.446157,3.57636
52.381244,9.770472
44.83555,11.619565
42.347836,-71.039726
51.511954,-0.130205
24.087705,121.17304
50.630245,-2.192373
59.993824,11.247575
44.495449,11.347546
37.803579,-122.439472
35.614639,-95.982377
35.660312,139.699412
42.470482,-71.457502
41.13732,16.838961
43.347183,-70.47306
48.856833,2.351666
48.862907,2.334251
63.433446,10.410618
41.096526,-8.035769
48.194777,-122.208673
47.946706,-91.72966
34.045,-118.260666
37.329491,-122.029824
42.463739,-74.095745
28.069916,-82.367371
54.603333,-3.048167
37.780038,-122.514059
51.5257,-0.134528
-35.220902,149.069678
36.013525,14.324853
41.410666,2.148166
43.650112,-79.382057
-8.540281,125.576477
51.512591,-0.120331
37.787997,-122.440561
39.98134,-75.15443
40.906247,-118.974895
51.507861,-0.099349
-24.286389,31.234722
-23.547976,-46.632843
34.106077,-115.665029
-19.357783,146.822018
37.971252,-121.300216
52.523323,13.412246
37.14713,-8.5435
50.771424,13.751878
38.680336,15.907001
7.294441,80.6401
38.301441,-77.514357
53.470193,-2.292108
52.076973,-9.499053
61.564165,9.868125
32.70774,-117.163133
47.127366,8.527858
41.016109,28.981847
47.973422,-122.348073
39.209159,-76.867309
38.656078,-121.51596
32.841988,-104.399192
34.073421,-116.387014
52.652593,1.259393
51.03796,3.7237
43.908369,6.158455
51.594668,4.70571
28.407331,-16.570816
60.198235,24.933342
20.921815,-156.695402
-42.150455,148.28968
42.563827,1.979255
41.459671,-71.322692
34.077207,-118.474845
43.2,17.6833
22.198054,113.545932
30.157354,-97.787611
39.944752,-74.079909
46.22668,10.821533
51.839529,12.227869
43.399286,-3.821547
14.84096,-91.524261
50.945159,6.970267
9.467941,100.042362
51.257134,6.742032
60.289029,25.043141
53.566804,9.965348
63.202271,9.015569
-33.651208,151.171875
37.750833,-122.203159
-34.196682,18.451752
39.953882,-75.171933
41.389092,2.167954
51.326093,12.373416
35.91947,-95.528354
51.522833,-0.159667
35.898816,14.511222
49.44423,1.082754
36.113315,-115.175879
40.735497,-74.003567
43.348135,-8.384778
44.842443,-0.573815
44.43427,26.099395
47.423209,8.526163
43.671534,10.27419
37.774929,-122.419415
17.588475,99.819974
29.381821,47.992126
52.237327,0.238866
21.271428,-157.823087
36.641426,138.195648
36.111706,-115.171641
5.392317,100.200805
-28.483026,-48.768482
43.331444,11.323235
40.627796,14.484572
35.69799,139.579565
52.348946,4.886448
53.205589,6.54621
39.796519,2.681144
33.800832,133.555984
38.891199,-77.026176
23.469623,77.75299
51.091701,4.38554
51.509517,-0.09849
43.459227,-86.215483
39.852961,3.121747
43.458974,-3.811408
48.194037,16.405699
50.087547,14.424362
41.509814,-81.591006
28.659826,-81.367438
32.707866,-117.164125
22.86969,-109.894695
22.853714,-103.697891
51.23434,-1.117601
48.880634,2.381458
-41.317915,-72.98192
28.056643,-16.723809
44.405086,8.941776
40.567578,-8.768892
25.086823,121.525429
30.666561,104.063873
43.667592,-79.429435
32.827438,-83.608574
-41.290189,174.770507
51.887812,0.90355
-31.567895,130.262489
40.70664,-74.014173
-25.71362,-66.002082
-29.180042,-51.525878
52.355473,4.932861
39.80434,-94.769096
40.835178,-74.008255
39.039,-119.7395
50.887244,-3.368045
51.541097,-0.075992
-45.87408,170.510623
-17.653673,177.134971
40.756414,-73.992194
48.192233,16.286555
29.888827,-97.671573
37.113788,-7.627944
41.00535,28.977051
17.776437,-64.774435
47.995866,7.824325
42.521885,12.293529
59.306874,18.09283
47.3726,7.994379
51.50632,-0.12714
33.616039,-117.916452
37.758302,-121.575945
52.454544,-2.37236
64.345853,-15.41562
-43.519427,172.62886
-42.395666,173.681666
43.15586,-5.412879
40.826799,-119.145355
13.724877,100.541574
40.748248,-73.985248
60.294298,25.235595
47.369666,8.532
53.542398,9.964771
41.608277,-87.484684
28.32029,78.499486
48.858094,2.294499
44.789571,13.903541
35.673752,139.763603
30.268333,-97.745919
43.808269,11.290179
48.860603,2.33586
51.513922,-0.110362
45.850624,16.050167
25.065541,121.428794
53.378991,-1.477789
52.383942,4.901125
49.2755,-123.125334
52.357095,4.86381
33.414812,-111.819636
34.983596,-86.095089
40.420292,-3.700675
43.182085,-79.075813
44.768797,-79.933545
35.531515,139.700625
51.690955,-0.417652
53.348092,-6.527724
47.676238,-122.201957
53.771607,-0.259555
53.42255,-2.503252
9.936678,-84.151818
36.112721,-115.172982
21.806083,-79.984725
29.424773,-98.498874
54.501548,-0.666475
-43.512455,170.339756
-24.314249,18.004016
45.082599,7.614873
44.952164,6.786975
-6.248027,106.782474
39.914319,116.207993
42.940794,0.190243
9.934844,-84.070858
49.079586,-123.939943
50.82383,-0.143766
59.333885,18.037412
44.902319,-68.664164
43.49274,-1.476359
-24.056803,31.672816
33.489257,-112.073511
45.137166,8.447666
39.998114,-75.735851
41.413638,2.154436
42.870272,-8.526134
-30.038783,-51.212768
40.704381,-73.990356
34.691944,133.901367
59.379228,24.083919
27.706188,85.315275
37.800124,-122.474517
35.330664,-84.181966
41.8914,12.492763
48.890003,2.247734
36.41983,-116.327473
38.081741,-0.944949
36.165683,-115.450333
43.325439,11.33076
47.20333,-1.509901
43.261706,16.631103
16.05157,108.214897
29.827036,-99.583192
48.846403,2.345709
37.563085,126.970367
38.718164,20.601263
52.233227,21.021008
62.447326,-114.404711
36.771961,-118.176326
34.702666,135.497493
48.85532,2.345098
41.225634,-95.931501
42.063902,-71.586141
15.500333,-88.222618
-33.707,150.312666
39.476932,-77.408273
42.297506,-85.652611
32.965833,-117.064167
-34.126726,18.932275
37.755651,-122.38497
39.856583,-4.024434
-27.157626,-48.503222
25.187563,121.487932
51.055492,3.72463
39.906049,116.383666
43.607245,3.877487
42.538721,-76.608042
46.754946,-71.647768
45.488817,-73.576683
27.771364,-82.639235
35.631605,139.792883
30.00441,-90.779822
-36.958396,174.471473
50.846787,4.352431
42.360208,-71.054806
44.674512,-86.506347
43.080115,-89.385925
45.493502,9.187982
50.9355,6.959833
41.385719,2.170049
52.506,13.3395
1.256461,103.821359
51.960769,7.628545
48.81975,2.337684
50.448807,30.513786
35.067694,-85.202493
43.105244,-5.306613
53.348309,-6.278697
42.046558,-72.635314
47.748154,-3.506526
46.4049,12.533168
51.216803,4.421238
42.293008,3.288602
48.350317,11.7873
41.384166,2.180989
37.905271,-122.066302
35.257972,-84.672982
49.089483,8.29088
36.719037,-4.419608
58.130261,7.970883
41.241416,9.246196
52.96258,6.527094
35.268563,-116.070585
-14.085632,-75.764122
-33.891649,151.276931
41.620848,0.823245
10.521231,-66.901588
37.806617,-122.467281
55.4406,37.3656
10.714755,122.537899
-39.281334,-72.226953
40.703415,-74.025192
41.672142,-0.902638
41.918373,-8.831967
45.03058,14.570213
41.300709,2.119846
34.008239,-118.49799
38.932173,-76.613159
-25.277743,-57.637597
41.396795,2.161495
33.434416,117.623321
19.848102,79.357681
52.933327,1.298747
43.790816,11.254062
41.385643,2.185592
45.439477,12.339309
48.810481,2.559814
55.653179,12.269915
40.029438,-105.210764
43.263206,-2.927577
38.189054,-122.953939
21.30064,-157.84403
44.134913,15.221557
55.639666,37.764833
29.563602,106.572189
18.927362,102.446479
53.705954,7.145061
50.013547,8.299537
54.087938,-1.413998
41.390332,2.166924
36.121375,-115.166083
43.389274,-2.994043
37.088185,-110.643482
50.514013,-4.041745
22.27068,114.18639
24.58709,73.694915
60.388331,23.061161
42.320858,3.316068
54.781088,27.418441
13.354533,103.855399
44.929331,10.377273
49.842983,-99.960214
43.66604,-79.405875
33.563997,9.959106
1.292779,103.853545
-51.4205,-73.101334
42.377821,-72.630615
17.972666,-67.188667
43.172259,16.440181
34.16699,-119.228591
50.981668,13.977613
26.453553,-82.014151
39.753352,-105.20987
43.258744,-7.018241
45.082248,13.639526
40.653449,-4.69585
27.715132,85.290195
51.757587,-0.482583
51.475175,0.055146
48.140432,11.559333
42.270306,-8.824059
28.222356,83.987216
-34.639175,-58.362743
38.833882,-104.827959
40.804568,-73.937687
48.291588,-4.454677
22.772541,-102.581062
42.499132,2.408237
34.066489,-118.39483
51.960028,5.569725
41.149189,0.830154
40.749581,-111.865839
50.791584,-3.457455
35.998198,-111.98788
-37.140819,175.548648
29.658888,94.353333
51.593133,7.210914
52.440315,5.763359
45.508963,-122.716169
14.601744,120.977822
34.070133,-118.376022
36.963677,-122.015318
51.259934,4.356594
40.760597,-73.980776
53.220989,-8.712844
50.106519,8.676563
43.112434,-79.059897
48.862343,2.345237
0.323579,-78.12498
40.734294,-74.011812
52.121976,11.640126
53.360694,-106.604976
40.961326,-5.666263
22.240007,114.2034
-1.43082,-48.490905
20.815943,-156.349456
32.840329,35.065097
44.814601,-117.663574
51.315183,-0.455417
39.759331,-105.011487
45.589296,-122.590126
28.368606,-81.518818
44.799773,20.449204
40.76708,-73.974089
45.515008,-73.57486
48.445685,9.075994
42.947262,-1.977882
60.455191,26.228667
59.218,17.941333
-45.898149,170.535256
44.565615,-123.27836
52.501084,13.441793
52.376909,4.921703
43.089544,-87.883307
40.451833,-79.976
40.71455,-74.007118
34.113754,-118.187477
20.622949,-87.074933
45.35389,-79.126968
47.97003,-123.486181
40.003206,-83.051812
11.67171,76.61547
59.331,18.077333
52.346141,4.945478
39.499454,2.460207
40.70322,-73.996353
49.885786,-119.483699
37.764977,-122.4234
52.569672,13.28247
38.393607,-3.505325
-17.262445,145.485967
44.495495,11.343212
37.431589,-122.201115
40.786811,-77.844596
56.97107,24.10175
44.431826,26.098719
37.58012,12.907369
34.548447,-112.453859
42.439452,-76.497159
52.373005,4.900074
38.891834,-77.039222
40.747777,-73.993263
37.975259,23.735034
42.358789,-71.049957
-35.884599,137.569427
47.645036,-122.334794
-23.629427,-46.654472
42.331519,-71.175613
49.309455,-123.083825
18.84901,-97.105236
38.874549,-77.001338
53.207497,-2.347984
43.652596,-116.199645
-8.049244,-34.91169
41.516803,2.065429
40.54557,-3.64279
38.412004,-0.605835
43.65279,-79.42997
54.043949,-2.797379
51.225027,6.771477
45.433801,12.339502
51.876212,0.941959
60.403817,5.212111
-49.261909,-72.977886
40.763998,-73.9888
42.226992,-8.73619
32.441157,34.924784
34.734938,-83.918273
38.933383,-77.125278
47.29406,8.885364
38.920947,-6.34351
33.594317,-84.32827
41.181948,-79.456322
43.496962,-70.453863
32.31461,-110.915726
18.92147,72.835198
51.186337,-2.275972
39.738805,-74.721972
-37.782044,175.293645
38.727304,-9.141998
44.377122,9.881687
25.820323,-80.120458
45.513606,9.211354
47.459041,19.12621
42.642749,18.110649
49.577577,8.162252
-6.235767,106.623833
37.563713,126.985441
-3.079245,37.456411
33.863698,-106.875214
10.14465,-85.45227
47.38364,8.510552
44.9815,-93.151167
-23.221154,-46.845703
49.254077,4.035022
53.277999,-6.106569
45.401312,9.142282
23.7098,90.407112
25.682586,-80.314246
37.971453,23.726649
37.502372,-90.4852
51.421824,-0.135971
44.162594,-71.678438
47.956234,-118.986182
28.586914,-80.651278
34.148849,-118.270637
51.171432,13.679094
52.522018,13.398964
29.647833,-82.341834
39.043994,-77.468151
63.1045,-147.523833
47.88001,-123.472198
35.660817,139.739034
38.887404,-94.702706
22.246713,114.247276
37.27798,-91.411552
23.245447,113.231792
28.044097,-81.954408
43.648109,-70.266838
49.288984,-123.119444
43.777415,7.671418
35.764935,-82.265281
34.149654,-118.287048
59.935322,10.747976
51.401548,-1.324517
7.787023,-72.222404
53.959043,10.874952
51.464762,-0.114353
1.303734,103.83586
45.385833,-122.906666
34.100335,-118.294692
32.183657,-80.75715
52.321071,9.810833
45.884506,10.840904
31.503629,35.211181
51.508448,-0.125226
67.807128,20.431391
42.047612,14.733132
55.663849,12.515788
41.897709,-87.621556
1.315333,103.965
40.703545,-74.014763
39.118166,117.190666
49.794535,9.931147
33.755443,-84.388946
41.879463,-87.622135
-23.563111,-46.656081
26.453937,-82.016694
40.771499,-73.9595
37.556,-122.050906
53.487636,-2.258377
40.6885,-73.989334
45.713371,9.634838
45.351625,-117.229732
43.326925,11.32965
56.016423,-4.619493
45.507929,-73.56618
35.009175,135.762302
-32.328844,22.495279
37.991935,-122.131426
52.636833,1.294796
43.721676,7.355432
20.927703,-100.753726
39.571407,2.651772
44.936035,-93.257811
45.298133,-87.645355
10.777324,106.717758
49.312449,5.796318
60.143125,24.845816
-22.940876,-43.174209
32.268555,77.165222
47.607124,-122.035438
37.584774,12.837005
42.282643,-0.078191
42.373724,-71.119683
34.709256,135.480651
13.418257,120.462512
36.061666,-112.108
-3.681804,-79.68221
34.049806,-118.242201
43.325177,-1.987838
4.544939,101.413421
25.05656,121.5461
38.3275,-85.810937
9.292139,-79.030365
39.729422,-89.617903
-35.041662,173.914775
52.341789,5.158166
49.380696,-123.34505
5.430427,100.251703
25.789902,-80.175057
33.958329,-118.342173
37.991325,-107.652423
37.943733,12.838433
59.327278,18.055665
40.678148,-73.989036
48.39067,-4.485757
41.37511,2.176239
38.080002,46.291901
51.510158,-0.224561
41.887519,12.487291
52.094062,5.117826
42.840817,-2.684354
35.025666,135.795666
-20.483305,-69.31961
45.436646,12.332839
41.322777,19.820833
35.668499,139.485666
37.4045,-121.975833
39.982151,-83.010935
33.678091,-105.926485
25.008833,121.4605
44.343923,-68.190164
45.446523,-75.685839
36.977838,-122.025071
30.329486,-97.753448
13.405984,103.872436
51.996993,-3.228221
43.728436,7.408218
40.023524,9.302571
45.417177,-122.739014
-3.409926,-39.055023
43.031349,-87.9169
50.116354,8.699777
41.399378,-73.287895
43.1283,5.780439
43.812618,-91.251922
51.514166,-0.106834
55.305017,21.005859
46.185951,-1.372604
12.9885,77.590942
45.433955,12.357248
45.443741,12.335114
46.099059,7.070356
29.344548,113.116779
43.054386,-87.907037
36.120192,-115.172746
-34.49882,-58.694736
39.764383,-84.175636
34.141468,-116.213979
47.500503,19.040679
37.409535,-5.99611
50.296289,16.653964
41.390718,2.179412
44.882133,-79.865414
42.349727,-71.086134
27.768772,-15.607881
51.511653,-0.129089
21.031805,105.853282
45.626883,13.869209
31.191878,121.483383
42.095197,-80.083293
51.510986,-0.164966
49.895657,-96.992626
45.476958,9.190031
52.644677,-1.509418
40.22159,-85.375798
42.242879,1.707859
42.350833,-3.692672
3.504168,-76.37412
50.027924,19.253025
49.991766,8.361679
43.644667,-79.397833
30.269833,-97.736834
8.709091,81.188002
48.882741,2.385402
31.781955,35.221824
42.379533,-8.189964
52.514379,13.37844
53.301166,-2.3695
46.629753,14.322824
21.29929,-157.817487
-35.192748,174.26651
34.050808,-118.248006
46.534583,-1.77221
48.423049,-122.324073
38.588966,34.836273
47.652697,-122.359199
41.795393,-87.594788
40.38154,-74.058848
43.07839,-70.757347
53.383168,-1.482088
31.385118,-90.588627
59.945038,10.67768
22.272576,103.971862
64.146706,-21.930255
-37.850883,144.980667
33.515923,-86.814973
36.10619,-115.17208
48.286905,18.986434
37.564854,126.987533
46.368745,6.331772
43.736938,-79.719873
60.957944,5.129874
43.59385,1.449154
40.704843,-73.995496
-23.669721,-46.699876
36.71933,-4.266428
46.800739,9.832077
49.504149,5.948925
41.843058,-74.088127
37.905241,20.707436
45.56501,-122.679401
39.973387,-75.183327
-25.343715,131.033678
51.534377,13.925342
46.607213,14.178295
-36.789113,175.002593
54.249882,-7.829818
37.48327,-122.149536
0.241526,-78.271322
47.377407,8.540797
39.529267,-83.838472
33.899513,35.503993
32.991201,-117.125396
41.869878,-87.620526
59.31631,18.083481
50.825301,4.330576
52.517138,13.38787
-34.640331,-58.56039
42.397703,-8.851184
55.819018,12.324686
36.607561,-117.118973
-34.043609,150.736638
45.529833,-122.6635
42.338,-71.139167
48.852969,2.340087
40.772043,-73.983982
24.681669,121.734649
37.575059,126.970367
21.279682,-157.826982
6.74264,79.942268
40.753629,-74.00411
59.947102,30.33308
40.676146,-73.980216
44.21,-69.063889
34.062017,-118.331649
47.608832,-122.339844
2.270828,11.282958
28.001411,-82.804298
38.902631,-77.244197
43.382314,-5.702086
49.275245,-123.202657
35.127209,136.620483
25.070284,121.538357
51.500949,-0.126428
37.985339,23.729095
37.827819,-122.373275
53.805111,-1.552505
35.309887,-86.88039
38.907064,1.425819
50.795329,-1.103578
46.506352,6.626302
37.494064,139.927368
47.056265,16.070508
41.322137,-81.593881
47.6519,-122.376
44.47688,11.631817
20.768197,-156.244393
34.386512,132.445764
13.757013,100.565277
37.9225,-107.515334
43.197667,13.37697
53.720947,17.902738
-12.855987,-38.519439
48.802333,2.622666
19.349229,-99.16291
52.481395,13.401689
37.42992,-122.173102
-22.943376,-44.330863
40.760266,-111.883103
47.613801,-122.341346
42.875437,-8.541859
36.321487,-5.459003
-38.410154,-73.902111
28.54047,-81.380378
16.795502,96.15406
40.719775,-74.047637
-36.829004,-73.004751
34.695155,-86.550464
39.422055,9.530639
42.45094,-76.454769
47.371239,-0.684113
40.816472,-96.699771
48.163491,11.502322
53.209965,-3.177752
39.949901,-75.193079
18.799718,98.986816
37.172354,-3.602485
55.674777,12.575558
29.958132,-90.06566
22.536976,-78.359127
35.299908,-120.657268
41.383638,2.173797
-37.81036,144.963098
39.954383,-75.169374
-32.826519,151.350059
51.4415,7.648833
45.130022,-92.658637
30.551201,114.347591
-30.599428,151.798868
44.590574,-104.721196
22.974634,120.221412
57.120213,8.591651
-34.63808,-58.355684
35.373514,136.273727
43.853902,-78.928012
-31.7375,-70.903
41.725589,13.34341
43.717519,10.394439
51.204166,3.216666
38.16024,-7.724719
29.956751,-90.064555
52.506988,13.450022
45.883911,8.54158
40.714506,-74.009056
-36.853526,174.760894
28.345413,-80.60734
-27.481776,153.018264
41.736999,2.954378
29.185849,-81.070475
28.690587,77.058105
28.680996,-81.455469
45.429479,-75.698075
14.274808,121.102958
22.6875,120.308666
50.896699,-114.063481
-38.646992,143.069865
32.830909,-96.769605
27.532222,88.186944
51.516921,-0.081367
48.691866,-113.727722
50.946531,13.941908
51.507674,-0.173377
-33.431406,-70.623802
6.867674,101.2503
50.038619,-5.656385
-37.318161,-59.070911
35.082989,-106.574463
18.475664,-69.929271
36.473202,-116.867065
34.039875,-118.230764
30.381779,-97.774157
42.346508,-71.097872
42.303436,12.622175
51.560344,-4.175319
41.902797,12.464408
43.325462,-1.992527
37.924294,12.345542
49.273919,-123.103009
40.505446,-3.740844
48.854324,1.441268
37.785681,-122.399368
39.732603,-104.960739
50.938121,-1.397967
41.663614,-0.868306
42.61978,-83.50459
44.367343,8.506507
-25.035838,31.68457
50.359699,-4.744291
48.852898,2.350119
47.362272,7.349853
20.925305,-156.694275
46.204666,6.1505
-8.197667,125.564166
51.629399,0.042486
13.725877,100.512542
12.638725,79.932966
10.7665,106.6625
40.573511,-73.978264
51.621746,-0.798397
41.402854,2.174556
42.367833,-71.107334
60.02554,10.262071
-34.924599,138.55886
37.975208,23.729567
19.802885,-155.986633
41.900974,12.483491
58.30083,-134.413948
-34.111218,18.821103
46.167331,11.00422
50.085344,14.418182
41.9645,-86.357238
51.454795,-2.6282
35.846343,-78.77562
48.757659,21.641693
31.224692,121.4645
50.814368,-0.548758
37.777923,-122.391609
51.498207,-2.518513
37.797009,-122.405698
29.424166,-98.488
24.759419,121.751947
59.342228,17.906341
40.167206,-105.101929
50.441379,30.522489
47.248299,1.351897
30.271414,-97.740093
33.990418,-118.475244
35.13398,-90.06282
54.413236,-2.954463
36.61064,31.887817
30.267173,-97.736285
23.862815,120.917408
13.839413,121.118774
-40.97353,175.63777
36.088965,-115.178303
30.167688,-85.789833
15.704688,-61.511764
-7.101595,-34.831509
51.55925,-0.179622
-8.721709,115.169506
43.806213,-81.557597
48.884169,2.331998
35.284443,25.459527
41.921566,-87.636075
50.285054,-3.903343
42.616433,-83.436355
32.486299,34.895238
51.523784,-0.170663
51.05839,-114.083962
41.906644,-87.702097
15.313492,76.469821
41.220761,1.533997
40.849608,-73.93361
37.7005,-77.897
37.741399,-119.595794
45.485505,9.146933
41.4105,2.225
-7.151311,107.825317
5.971217,116.087036
51.230222,6.79609
48.875554,2.326354
51.419496,-116.237926
42.460462,-83.133287
34.56517,-84.242736
39.604671,-76.114972
27.177461,78.010139
40.749752,-73.990725
28.931885,-13.644998
44.927072,9.179077
52.604871,-0.372333
41.100431,-80.649647
52.188194,-2.224302
45.436666,12.331999
62.432961,6.32232
39.123202,23.249988
55.955416,-3.180885
35.702763,139.543369
36.340869,-80.480192
35.079557,-106.605188
-33.033753,-71.569941
53.494916,-113.577342
52.147666,4.516333
32.177138,-104.442729
36.137129,-5.353893
32.76465,-117.225322
36.53885,-120.567548
37.783121,-122.40926
33.683282,-116.238377
50.29125,5.262425
49.924689,8.093587
42.966362,-85.885534
3.107138,101.701136
-35.231808,149.145852
34.040267,-118.270568
34.092489,-118.231601
41.969333,-87.657999
43.953236,4.804819
43.662833,-79.3735
42.628401,11.99295
12.962405,77.525244
-25.524551,-48.541545
34.579932,-97.950088
32.046205,118.764953
42.291627,-85.582026
54.316757,13.098176
40.416649,-3.704055
39.966941,-80.606743
36.743586,24.428787
6.366225,2.076072
54.028444,9.381551
42.944046,-0.853586
40.598248,23.04378
37.897326,-4.784159
45.071065,7.430276
48.853392,2.369098
-23.905926,-53.305664
38.975925,-77.031133
44.884762,-79.829471
53.546038,9.916995
-33.855433,151.203745
36.533295,140.228204
43.189232,-76.101123
48.861213,2.349786
48.855524,2.354797
54.665343,-3.251781
40.288086,-76.883869
32.748481,-117.127904
27.336399,-82.530701
-7.841615,-34.980468
40.675702,14.764747
40.35714,-3.780369
45.464224,9.19135
69.653863,18.950042
45.222374,-122.837641
25.100467,121.548917
-2.314738,34.991455
35.336973,139.641895
42.318732,-85.185112
47.068251,15.430963
37.520337,14.306387
39.396067,-84.57358
53.059174,-1.775718
45.515117,-122.685645
-41.282377,174.779396
-22.868939,-47.061095
25.046083,121.541833
5.061961,-75.508861
26.182919,-80.230901
34.391948,132.452316
32.75108,-97.082448
37.544336,-107.821712
-23.789742,-45.395164
47.549652,7.586832
34.66484,135.500392
41.660122,23.82688
37.291262,-7.548937
33.930827,-115.977516
37.103863,-118.525915
41.273551,-8.078622
51.295159,-2.444887
52.151988,6.209483
40.109653,-83.032586
52.141284,-9.98125
45.244436,-72.209358
53.059374,-1.778583
33.056377,-79.955177
48.261712,-4.62181
40.758871,-73.978521
37.783723,-122.400795
28.368147,-81.550706
51.87849,8.90528
36.98226,24.722328
38.0535,-78.498667
39.127263,117.195453
50.933334,6.955204
48.862004,2.344207
34.900699,-92.499107
41.866772,-87.617297
37.660687,-122.090962
-27.215556,153.457031
39.700525,-0.53054
41.001068,-72.295326
51.532386,-0.099472
58.185998,8.146551
51.950785,7.63833
36.620022,-121.915626
55.7351,37.5855
55.861344,-4.239842
47.055621,8.293304
33.301318,-117.004029
46.110909,7.92921
50.855375,4.348869
53.159638,-1.99522
10.79385,106.684799
43.10186,-2.647533
59.342742,18.046653
42.706833,-74.936113
-20.221549,-70.152232
35.1536,138.758697
34.471325,135.389671
43.041809,-87.906837
36.527666,-6.277167
41.481576,-73.944441
49.263932,-123.105121
10.779264,106.698703
44.439678,26.095812
38.257833,-85.764523
37.413254,-7.02301
-33.715844,-70.862159
47.995667,-4.106
44.06625,12.584838
28.463352,-16.260602
53.544786,9.988964
23.141573,-82.356691
32.306728,-106.777732
40.757333,-73.983833
50.081602,14.412882
34.090686,-118.38372
22.190436,113.541462
35.591896,51.49375
52.056079,1.147727
38.479327,22.49648
54.68177,13.432159
50.735857,-3.535258
34.047539,-116.219558
40.70789,-74.00709
51.163628,-4.67966
41.879166,-88.391667
40.002914,-83.031964
43.576333,-5.988667
41.382202,2.16274
53.283997,-3.83058
45.774407,3.087115
46.670407,-86.15839
47.230759,-122.459449
38.446396,20.647287
57.722795,11.766368
40.75267,-73.99425
50.781194,4.2453
50.152651,-5.060405
43.058854,141.339111
45.521663,-122.67398
52.485289,13.551936
39.457965,-0.355703
43.440705,13.610343
43.706259,2.138793
39.203559,8.627014
19.041713,72.85459
59.306667,18.0945
52.386238,4.873096
37.582541,-122.343513
52.301577,-0.156898
40.695766,-73.272187
33.660951,-112.12713
43.192036,-1.492853
51.825036,-0.356733
51.5038,-0.118961
42.174767,9.164717
37.045621,140.04758
20.6785,-156.432333
60.170207,24.954586
57.664993,12.103876
35.081181,-118.635252
40.75922,-73.928632
28.147705,-15.696523
36.561611,-79.211432
35.662891,139.733596
52.496878,103.844532
25.046725,102.702341
23.958018,121.0326
51.485231,0.007467
51.067041,13.746922
42.873322,-0.013389
37.789574,-122.394714
-23.187953,-46.888403
45.53353,-122.630775
50.671298,1.913439
-6.363902,106.827535
54.387833,-6.446667
52.955037,-1.143232
55.002994,-2.390541
-33.907607,18.41772
-22.712867,-47.337341
35.348333,24.206388
39.92899,-74.93474
35.459427,138.80606
28.450581,-16.4122
-28.400158,153.310089
-37.840445,145.044605
-0.297745,73.430557
29.423608,-98.490748
48.111666,-1.680667
41.903554,12.487678
31.236854,121.493293
49.404257,-123.076475
-17.727589,168.389216
39.942482,116.314616
35.957973,14.421068
-31.27855,115.488281
43.710323,6.997432
42.350195,-71.076098
-37.813538,144.965339
35.274896,-80.71704
35.039333,135.728833
45.52746,-122.64454
55.86812,-4.283959
36.720921,-4.418123
48.426238,-123.368225
22.932833,120.231666
39.731481,3.462066
39.96987,-83.00961
56.091391,-3.159471
9.52615,100.064163
37.620758,-77.471551
57.41057,-6.196289
31.327392,-89.286017
51.527108,-0.135521
16.959859,82.221252
53.192693,5.798469
19.206699,-69.328365
34.82705,134.690837
40.053373,-75.200901
30.266712,-97.736971
47.19951,13.077163
40.445887,-79.943583
64.167209,13.457221
42.795337,10.402679
39.923599,141.867095
38.233231,-85.739833
17.139888,-62.559671
46.047769,13.279423
-38.006206,-57.541193
40.759907,-73.980635
52.515827,13.372713
44.559477,-123.281407
-23.573074,-46.676336
29.425159,-98.494819
38.710628,-9.142113
29.439597,-98.519897
52.104963,4.26895
51.506063,-0.185056
29.34163,48.091449
44.410574,8.902246
39.220097,-94.734085
-37.801578,144.981701
40.789119,-73.97335
51.485652,-1.037487
51.175899,-115.57085
41.374972,2.167718
43.715689,10.389976
55.638394,12.583637
46.61419,7.942428
40.007138,-83.014959
46.339573,-72.585725
44.937828,6.567764
-18.47277,-70.319023
37.960711,23.457355
39.984727,-0.023454
40.262646,-75.804129
54.970396,-1.616621
42.459666,-93.814667
35.731,139.71614
27.962144,-15.572165
40.606666,-76.449833
59.336877,18.050386
21.942147,120.805711
54.890461,-1.360044
-37.818429,144.952669
37.547546,-122.302733
22.644432,88.347072
45.605211,4.734318
51.747445,-0.339653
40.709417,-73.951077
29.75023,-95.391701
55.742338,37.60958
34.131936,-118.309487
-22.986683,-43.210086
35.991636,-78.904548
38.040495,-122.787934
28.490777,-16.333236
38.952634,-77.447905
53.345735,-6.257915
36.074455,-79.797164
37.800908,-122.409748
21.038344,-86.780995
43.570773,1.878521
36.594857,27.152366
58.592061,16.186745
41.321339,-72.210259
33.809138,-117.915888
53.79845,-1.547648
-38.599178,-69.990226
43.714576,-98.025512
52.922203,-4.118585
-13.010621,-38.499063
51.753181,-0.337749
40.836508,-74.449024
19.378188,-99.839181
43.42799,-1.60881
52.78649,6.896581
51.621373,-0.174472
50.868527,2.89185
52.543798,13.412179
52.537377,13.407151
